1182	In some $HD$ patients, the #CHOREA# becomes severe and impairs function; in those instances, treatment is appropriate.	2	causes2	causes1	2
1183	3.2 Evaluate symptoms to distinguish $MIGRAINE$ from tension type or other types of #HEADACHE# in patients with a normal neurologic exam.	2	causes2	causes1	2
1184	a ,   b  Possible increased risk of $NMS$ and increased sensitivity to #ANTIPSYCHOTIC AGENTS# in patients with parkinsonian syndrome or dementia with Lewy bodies; manifestations of sensitivity may include confusion, obtundation, postural instability with more frequent falling, or extrapyramidal adverse effects  104 ,   a ,   b  Patients with recent history of MI or unstable heart disease generally were excluded from premarketing clinical studies.	1	causes1	causes2	1
1185	$NEUTROPENIA$ can occur during therapy with penicillins, cephalosporins, or #VANCOMYCIN#	1	causes1	causes2	1
1186	Other manifestations of $CROHN DISEASE$ include inguinal abscesses and sinuses and #ANAL FISTULAS#	2	causes2	causes1	2
1187	C]  History and Physical Examination  3.1 Use history to elicit symptoms and signs indicative of $ENDOMETRIOSIS$ particularly #PELVIC PAIN# a complex adnexal mass, or infertility.	2	causes2	causes1	2
1188	131  Individuals with $ACUTE TYPHOID INFECTION$ and those who are chronic typhoid carriers should  not  receive #TYPHOID VACCINE#	1	causes1	causes2	1
1189	Success rates were similar between treatment groups, but there were fewer documented breakthrough $FUNGAL INFECTIONS$ in the #LIPOSOMAL AMPHOTERICIN B GROUP# ( 215.	1	causes1	causes2	1
1190	Rationale: •   T$PALLIDUM$  in patients with early latent syphilis is presumed to replicate at rates approximating primary and #SECONDARY SYPHILIS# and therefore, like those early stages of syphilis, requires a relatively short course of therapy.	2	causes2	causes1	2
1191	Treatment of external genital and perianal exophytic $WARTS (CONDYLOMATA ACUMINATA)$ caused by #HPV#	1	causes1	causes2	1
1192	$DKA$ may be the initial presentation of #DIABETES MELLITUS#	1	causes1	causes2	1
1193	Evidence: • Gabapentin relieved $PAIN$ completely in six of seven patients with MS and #REFRACTORY TRIGEMINAL NEURALGIA# and significantly in the seventh patient ( 87.	1	causes1	causes2	1
1194	Headache and $PAPILLEDEMA$ may result from #INCREASED INTRACRANIAL PRESSURE# caused by meningeal infiltration and obstruction of the outflow of cerebrospinal fluid (CSF.	1	causes1	causes2	1
1195	COMMENTARY  In patients taking $WARFARIN$ the risk for major bleeding, including #INTRACEREBRAL HEMORRHAGE# increases significantly with INRs ≥ 4.5  (1).	2	causes2	causes1	2
1196	1]  Manhart LE, Koutsky LA. Do condoms prevent $GENITAL HPV INFECTION$ #EXTERNAL GENITAL WARTS# or cervical neoplasia.	2	causes2	causes1	2
1197	68   Clinically, $HCL$ typically presents as pancytopenia, #SPLENOMEGALY# and opportunistic infection.	2	causes2	causes1	2
1198	Occasionally, an $ENDOMETRIOMA$ ruptures or leaks, causing #ACUTE ABDOMINAL PAIN# and peritoneal symptoms.	2	causes2	causes1	2
1199	$GRANULOMA INGUINALE$  (Donovanosis)  $GRANULOMA INGUINALE$ is a progressive infection of genital skin caused by  #CALYMMATOBACTERIUM GRANULOMATIS#	1	causes1	causes2	1
1200	$BACTEREMIA$ is the presence of #BACTERIA# in the bloodstream.	1	causes1	causes2	1
1201	c  Common Adverse Effects  0.5% solution: Discomfort, hyperemia, pruritus, tearing, lid edema, dry mouth, foreign body sensation, blanching, blurred vision, $CONJUNCTIVITIS$ discharge, #DRY EYE#	2	causes2	causes1	2
1202	In contrast to patients with Bartter syndrome, who have a defect in urinary concentrating ability (normal function of the loop of Henle is needed to generate a high interstitial osmotic gradient), patients with $GITELMAN SYNDROME$ can demonstrate normal urinary concentrating ability and have #HYPOCALCIURIA#	2	causes2	causes1	2
1203	Diagnosis  $SEBORRHEIC KERATOSIS (SEBORRHEIC WART)$ consists of a sharply circumscribed, rough or smooth #PAPULE# or plaque that is 1 mm to several centimeters in size and dirty yellow or light to dark brown in color.	2	causes2	causes1	2
1204	In a study published in the March 2010 Pakistan Journal of Medicine it was found that $ETHOSUXIMIDE$ was the most effective treatment for #CHILDHOOD ABSENCE EPILEPSY#	8	treats2	treats1	2
1205	A clinical comparison between glipizide (Glibenese ����渇�膩��臂�申�鰹申鐃順�$GLIBENCLAMIDE$nclamide (Daonil ����渇�膩��臂�申�鰹申鐃順�����渇���申in t#MATURITY ONSET DIABETES#y onset diabetes: a controlled double-blind cross-over study	8	treats2	treats1	2
1206	Hasin Y, Freiman I, Schwarz T et al. $INTRAVENOUS VERAPAMIL THERAPY$ in #IMMINENT MYOCARDIAL INFARCTION#	8	treats2	treats1	2
1207	Prevalence of $TOXIC SHOCK SYNDROME$ #TOXIN 1 PRODUCING STAPHYLOCOCCUS AUREUS# and the presence of antibodies to this superantigen in menstruating women.	7	treats1	treats2	1
1208	106  Nocardiosis  Alternative to co trimoxazole for treatment of $NOCARDIOSIS$   +    caused by  #NOCARDIA#	7	treats1	treats2	1
1209	intravenous     An immune globulin preparation containing $CYTOMEGALOVIRUS (CMV SPECIFIC ANTIBODIES$ used to treat or prevent #CMV INFECTION# after organ or tissue transplantation.	8	treats2	treats1	2
1210	Eighty eight patients with $PARKINSON'S DISEASE$ were treated with #LEVODOPA#	7	treats1	treats2	1
1211	$[MAJOR BLEEDING]$ occurred significantly less often with #[DABIGATRAN 110 MG]# than warfarin; dabigatran 150 mg had similar bleeding to warfarin.	7	treats1	treats2	1
1212	In addition [$DIAZEPAM$] has been shown to be able to substitute for the behavioural effects of [#BARBITURATE#]s in a primate study.	8	treats2	treats1	2
1213	Efficacy of $SERTRALINE$ in preventing relapse of #POSTTRAUMATIC STRESS DISORDER#: results of a 28 week double blind, placebo controlled study.	8	treats2	treats1	2
1214	Sever P, Holzgreve H. Long term efficacy and tolerability of $CANDESARTAN CILEXETIL$ in patients with mild to moderate #HYPERTENSION#	8	treats2	treats1	2
1215	 Include all t$RANS RETINOIC ACID I$n the therapy for A#PL I#n induction combined with multiple courses of post remission chemotherapy ('4+2' or arsenic trioxide) to eradicate minimal residual disease	8	treats2	treats1	2
1216	Prandial inhaled insulin plus $BASAL INSULIN GLARGINE$ versus twice daily biaspart insulin for #TYPE 2 DIABETES#: a multicentre randomised trial.	8	treats2	treats1	2
1217	Nash RA, Pepe MS, Storb R, et al: Acute $GRAFT VERSUS HOST DISEASE$: analysis of risk factors after allogeneic marrow transplantation and prophylaxis with #CYCLOSPORINE# and methotrexate.	7	treats1	treats2	1
1218	Nagy LM, Krystal JH, Woods SW et al. Clinical and medication outcome after short term $ALPRAZOLAM$ and behavioral group treatment of #PANIC DISORDER#	8	treats2	treats1	2
1219	The most appropriate role of warfarin for secondary prevention after a $MYOCARDIAL INFARCTION$ in patients on #ASPIRIN# remains unclear, especially since the widespread use of dual antiplatelet therapy, and particularly given the availability of new, more potent P2Y12 inhibitors that are on the horizon.	7	treats1	treats2	1
1220	Vaccination against $NICOTINE$ represents a promising novel concept for treating #NICOTINE ADDICTION#	8	treats2	treats1	2
1221	1]  Jannet D, Carbonne B, Sebban E, Milliez J$NICARDIPINE$ versus metoprolol in the treatment of #HYPERTENSION# during pregnancy: a randomized comparative trial.	8	treats2	treats1	2
1222	Double blind study comparing $PIROXICAM$ and aspirin in the treatment of #OSTEOARTHRITIS#	8	treats2	treats1	2
1223	This finding was verified by Meschengieser and colleagues (4), who found that $VTE$ events could be controlled by #WARFARIN# with lower target INR plus low dose aspirin.	7	treats1	treats2	1
1224	CONCLUSION  In patients who received noninvasive management for unstable coronary disease, $DALTEPARIN$ reduced death and #MYOCARDIAL INFARCTION# at 1 month but not at 3 months.	8	treats2	treats1	2
1225	Current guidelines recommend that norepinephrine or dopamine be used as the initial vasopressor in patients with septic shock and that epinephrine be used as the first chosen alternative agent if $SHOCK$ is poorly responsive to norepinephrine or #DOPAMINE# ( 39.	7	treats1	treats2	1
1226	Tikkanen MJ, Laakso M, Ilmonen M et al. Treatment of $HYPERCHOLESTEROLEMIA$ and combined hyperlipidemia with #SIMVASTATIN# and gemfibrozil in patients with NIDDM	7	treats1	treats2	1
1227	1  >     $ATORVASTATIN/AMLODIPINE FIXED COMBINATION THERAPY$ for Dyslipidemias and Prevention of Cardiovascular Events (Atorvastatin) and for #HYPERTENSION# and/or CAD (Amlodipine)  Oral:  Use the fixed combination as a  substitute  for the individually titrated drugs.	8	treats2	treats1	2
1228	Wolkow R, Alderman J, Johnston J et al$SERTRALINE$ treatment of children and adolescents with #OBSESSIVE COMPULSIVE DISORDER# or depression.	8	treats2	treats1	2
1229	antacids - nexium, [$TUM$]s, Pepcid AC, rolaids, etc. reduces [#ACID REFLUX#] in the case of hiatal hernia or other.	8	treats2	treats1	2
1230	$[RIBOFLAVIN]$ has been rigorously studied and has demonstrated a reduction of #[MIGRAINE]# days and hours by 44%, although with no reduction in intensity of the headache.	8	treats2	treats1	2
1231	146  Adverse effects observed in children receiving $SULFASALAZINE$ for management of #JUVENILE RHEUMATOID ARTHRITIS# generally are similar to those observed in adults with rheumatoid arthritis.	8	treats2	treats1	2
1232	The history of the treatment of $HEADACHE$ in general, and #MIGRAINE# in particular, spans the millennia, from the Neanderthal era to the Space Age	7	treats1	treats2	1
1233	[$ARICEPT$], normally used for [#ALZHEIMER'S DISEASE#], has been shown to improve executive functioning in CADASIL patients.	8	treats2	treats1	2
1234	title = Elan and Wyeth Announce Encouraging Top-line Results from Phase 2 Clinical Trial of [$BAPINEUZUMAB$] for [#ALZHEIMER'S DISEASE#].	8	treats2	treats1	2
1235	Topical corticosteroids and $[ORAL ANTIHISTAMINES]$ can alleviate the #[ITCHING]# and decrease the size and number of lesions.	8	treats2	treats1	2
1236	$[GEMTUZUMAB OZOGAMICIN MYLOTARG]$ 2000 humanized CD33 #[ACUTE MYELOGENOUS LEUKEMIA]# .	8	treats2	treats1	2
1237	• In evaluating women for $CUSHING'S SYNDROME$ vs. polycystic ovary syndrome, #1 MG DEXAMETHASONE SUPPRESSION# or midnight cortisol was found to have better discriminatory ability than UFC ( 51.	7	treats1	treats2	1
1238	[$PIRACETAM$] has been found to improve cognition after stroke, and reduce symptoms, such as [#APHASIA#].	8	treats2	treats1	2
1239	Fischl MA, Richman DD, Causey DM et al. Prolonged $ZIDOVUDINE$ therapy in patients with AIDS and #ADVANCED AIDS RELATED COMPLEX#.	8	treats2	treats1	2
1240	For example, any form of [$NICOTINE$] hinders the process of [#BONE HEALING#], and adequate nutrition will help the bone healing process.	8	treats2	treats1	2
1241	$SODIUM OXYBATE$ which is more commonly known as Œ≥ hydroxybutyrate (GHB), was once classified as a schedule I control substance but has been approved recently by the Food and Drug Administration (FDA) for the treatment of #CATAPLEXY#.	8	treats2	treats1	2
1242	A trial with $[2 HOMOCYSTEINE LOWERING VITAMINS]$ in people with prior #[STROKE]# there was an 80% reduction in fractures, mainly hip, after 2 years.	8	treats2	treats1	2
1243	Levy M, Levi M, Williams MD et al. Comprehensive safety analysis of $CONCOMITANT DROTRECOGIN ALFA$ (activated) and prophylactic heparin use in patients with severe #SEPSIS#	8	treats2	treats1	2
1244	2010 06 26  Prandial inhaled insulin plus $BASAL INSULIN GLARGINE$ versus twice daily biaspart insulin for #TYPE 2 DIABETES#: a multicentre randomised trial.	8	treats2	treats1	2
1245	Dabigatran etexilate versus $ENOXAPARIN$ for prevention of #VENOUS THROMBOEMBOLISM# after total hip replacement: a randomised, double blind, non inferiority trial.	8	treats2	treats1	2
1246	Recent clinical studies have verified that red alder contains betulin and [$LUPEOL$], compounds shown to be effective against a variety of [#TUMOR#]s.	8	treats2	treats1	2
1247	Alternative to other antiarrhythmic drugs (e.g., amiodarone, $PROCAINAMIDE$ sotalol) for the acute treatment of #HEMODYNAMICALLY COMPROMISING VENTRICULAR ECTOPY# (e.g., VPCs) that occurs following myocardial ischemia or infarction or during cardiac manipulative procedures such as cardiac surgery or cardiac catheterization.	8	treats2	treats1	2
1248	[$ANTIBIOTIC$]s are prescribed for [#STREP THROAT#] at a higher rate than would be expected from its prevalence.	8	treats2	treats1	2
1249	PubMed ID: 11356434  QUESTION  In patients with left ventricular dysfunction, does adding $CARVEDILOL$ to the management of myocardial infarction (#MI#) reduce mortality and nonfatal #MI#	8	treats2	treats1	2
1250	The results show that high F groundwater is prevalent and emphasize that information on domestic water supply must be available before $SUPPLEMENTARY FLUORIDE$ is prescribed for #CARIES PROPHYLACTIC PURPOSE#.	8	treats2	treats1	2
1251	Case reports of [$HEPATITIS$] have been published for the older fluoroquinolones including [#CIPROFLOXACIN#], ofloxacin, and norfloxacin.	7	treats1	treats2	1
1252	A nonselective β blocker did not prevent gastroesophageal varices in cirrhosis and portal hypertension  Gastroenterology  About Star Ratings  Keywords: Adrenergic beta antagonists Esophageal and $GASTRIC VARICES HYPERTENSION$ #PORTAL LIVER CIRRHOSIS TIMOLOL#  ACP Journal Club.	7	treats1	treats2	1
1253	$[ZOLINZA]$ was recently shown to have both in vitro and in vivo effects against #[LATENTLY HIV INFECTED T CELLS]#.	8	treats2	treats1	2
1254	Wiffen PJ, McQuay HJ, Edwards JE et al$GABAPENTIN$ for acute and chronic #PAIN#	8	treats2	treats1	2
1255	DESIGN  Cost effectiveness analysis from a patient perspective using a Markov model with benefit data from a {randomized (allocation concealed*), blinded (clinicians and patients),* placebo controlled trial with 28 day follow up ($RECOMBINANT HUMAN ACTIVATED PROTEIN C$ Worldwide Evaluation in Severe #SEPSIS# [PROWESS]) +.	8	treats2	treats1	2
1256	Other trials studied chronic pain: $CARBAMAZEPINE$ was effective in 3 of 4 trials in #TRIGEMINAL NEURALGIA# and lamotrigine was no more effective than placebo in 1 trial (Table.	8	treats2	treats1	2
1257	• An extensive review of medical literature on the treatment of scabies concluded that $LINDANE 1%$ and permethrin 5% were both effective treatments for #SCABIES# but that lindane should be used with extreme caution, especially in infants, young children, pregnant females, and lactating women because of possible neurotoxicity ( 46.	8	treats2	treats1	2
1258	Some patients are able to prevent $[FLARES]$ with use of topical #[SUNSCREENS AND ORAL VITAMIN C]#.	7	treats1	treats2	1
1259	Individuals already diagnosed with [$OSTEOPENIA$] or osteoporosis should discuss their exercise program with their physician to avoid [#FRACTURE#]s.	7	treats1	treats2	1
1260	• Topical application of $CAPSAICIN$ for 12 weeks may reduce daily and #INTERCOURSE RELATED PAIN#; adjunctive treatment with topical lidocaine is often necessary.	8	treats2	treats1	2
1261	[$SEASONAL ALLERGIC RHINITIS$]: Barrager et al. evaluated the efficacy of [#MSM#] for hayfever.	7	treats1	treats2	1
1262	$[INTRA ARTERIAL IODINE 131 LIPIODOL ADMINISTRATION]$ Efficacy demonstrated in unresectable patients, those with portal #[VEIN THROMBUS]#	8	treats2	treats1	2
1263	Treatment success of 4 drug therapies for status epilepticus at 12 hours  Drug therapies              Success rates $OVERT STATUS EPILEPTICUS$      Subtle status epilepticus Lorazepam                 67.0%                       26.1% Phenobarbital             63.0%                       24.4% Phenytoin                 51.0%                       19.5% #DIAZEPAM# and phenytoin    59.6%                       23.4%    COMMENTARY  Generalized convulsive status epilepticus requires prompt treatment to prevent death or serious brain injury.	7	treats1	treats2	1
1264	Localized infection:  $EXTERNAL OTITIS$ is treated with 1% acetic acid irrigations or topical agents such as #POLYMYXIN B# or colistin.	7	treats1	treats2	1
1265	For nonimmune people traveling in areas where $MALARIA$ is due to chloroquine resistant  P. falciparum  and  P. vivax , mefloquine, #DOXYCYCLINE# or atovaquone plus proguanil hydrochloride may be recommended.	7	treats1	treats2	1
1266	REVIEW SCOPE  Included studies compared glucosamine sulfate, glucosamine hydrochloride, $CHONDROITIN SULFATE$ or a combination of 2 of the drugs with each other or placebo and included ≥ 100 patients with #OSTEOARTHRITIS# of the hip or knee in each treatment group.	8	treats2	treats1	2
1267	Fluid resuscitation:  IV fluids are initiated as for any patient with $HYPOVOLEMIA OR HEMORRHAGIC SHOCK$ (see  Intravenous Fluid Resuscitation ): healthy adults are given normal saline IV in 500  to 1000 mL aliquots until signs of #HYPOVOLEMIA# remit—up to a maximum of 2 L (for children 20 mL/kg, which may be repeated once.	8	treats2	treats1	2
1268	e.g., $DIMENHYDRINATE MECLIZINE ANTI EMETICS$ that suppress nausea and vomiting of #VESTIBULAR ORIGIN AND VERTIGO MAY MASK SYMPTOMS# of vestibular ototoxicity [ 23 ]    Bacitracin Possible increased incidence of nephrotoxicity and/or neurotoxicity [ 1 , 2 ] Avoid concurrent or sequential use, if possible [ 1 , 2 ]   β Lactam antibiotics (cephalosporins, penicillins.	8	treats2	treats1	2
1269	The number of patients with well controlled $HYPERTENSION$ is alarmingly low worldwide and new approaches to treatment of #INCREASED BLOOD PRESSURE# (BP) are being sought.	8	treats2	treats1	2
1270	Figlin RA, deKernlon JB, Maldazys J et al. Treatment of $RENAL CELL CARCINOMA$ with #Α (HUMAN LEUKOCYTE INTERFERON)# and vinblastine in combination: a phase I II trial.	7	treats1	treats2	1
1271	441  HIV infected infants and children with moderately severe to $SEVERE DISSEMINATED HISTOPLASMOSIS$: Initial regimen of #IV AMPHOTERICIN B# given for at least 1 2 weeks, followed by itraconazole (oral solution) 2 5 mg/kg (up to 200 mg) 3 times daily for 3 days, then 2 5 mg/kg (up to 200 mg) twice daily for 12 months.	7	treats1	treats2	1
1272	title = Infliximab versus placebo in $[RHEUMATOID ARTHRITIS]$ patients receiving #[CONCOMITANT METHOTREXATE: A RANDOMISED PHASE]# III trial.	7	treats1	treats2	1
1273	cirrhosis mortality rates in Britain from 1950 to 2002: an analysis of routine data  Effectiveness and safety of baclofen for maintenance of alcohol abstinence in alcohol dependent patients with liver cirrhosis: randomised, double blind controlled study  Non peptide arginine vasopressin antagonists: the vaptans  New England Journal of Medicine  Prolonged therapy of advanced $CHRONIC HEPATITIS C$ with low dose #PEGINTERFERON#	7	treats1	treats2	1
1274	• $CEFTRIAXONE$ is the most well studied antibiotic for treatment of patients with more severe #NEUROLOGIC LYME DISEASE# ( 13 ;  60 ;  61.	8	treats2	treats1	2
1275	Patients at risk of $[ORAL MUCOSITIS]$ were given #[CAPHOSOL]# and instructed to rinse 4 10 times daily depending on the severity of the mucositis.	7	treats1	treats2	1
1276	upper gastrointestinal symptoms: a randomized placebo controlled trial  Meta analysis: the relationship between Helicobacter pylori infection and gastro oesophageal reflux disease  Once daily $PANTOPRAZOLE$ 40 mg and esomeprazole 40 mg have equivalent overall efficacy in relieving GERD related symptoms  Is there any association between myocardial infarction, #GASTRO OESOPHAGEAL REFLUX DISEASE# and acid suppressing drugs.	8	treats2	treats1	2
1277	Some patients who have recovered from $NMS$ have subsequently received #NEUROLEPTIC AGENTS# without suffering recurrences of $NMS$, but recurrent $NMS$ does develop in 30% of patients who are rechallenged with neuroleptics.	7	treats1	treats2	1
1278	The term $MSA$ has supplanted the former terms Shy Drager syndrome, striatonigral degeneration, and #OLIVOPONTOCEREBELLAR ATROPHY# because it has come to be understood that these seemingly distinctive diseases are simply different expressions of the same condition.	8	treats2	treats1	2
1279	Buller HR, Davidson BL, Decousus H et al. Subcutaneous fondaparinux versus intravenous unfractionated $HEPARIN$ in the initial treatment of #PULMONARY EMBOLISM#	8	treats2	treats1	2
1280	$SALMONELLA ISOLATES$ were found to be susceptible to chloramphenicol, kanamycin, #AMPICILLIN# and tetracycline.	7	treats1	treats2	1
1281	Aoki F, Tyring S, Diaz Mitoma F et al. Single day, $PATIENT INITIATED FAMCICLOVIR THERAPY$ for #RECURRENT GENITAL HERPES#: a randomized, double blind, placebo controlled trial.	8	treats2	treats1	2
1282	Medications given for $[HALOGENODERMA]$ may include #[TOPICAL AND SYSTEMIC CORTICOSTEROIDS]# diuretics, and cyclosporine.	7	treats1	treats2	1
1283	We found that genetically mast cell deficient WBB6F(1) W/W(v) mice that were sensitized to ovalbumin (OVA) without adjuvant, then challenged repetitively with antigen intranasally, exhibited much weaker responses in terms of $BRONCHIAL HYPERREACTIVITY$ to aerosolized #METHACHOLINE# lung tissue eosinophil infiltration, and numbers of proliferating cells within the airway epithelium than did identically treated WBB6F(1) +/+ normal mice.	7	treats1	treats2	1
1284	Invasive or metastatic [$MOLE$]s may require chemotherapy and often respond well to [#METHOTREXATE#].	7	treats1	treats2	1
1285	Abdel Rahman SM, Herron J, Fallon Friedlander S et al. $PHARMACOKINETICS OF TERBINAFINE$ in young children treated for #TINEA CAPITIS#.	8	treats2	treats1	2
1286	Usage declined in the 1980s as piperaquine resistant strains of $[P FALCIPARUM]$ arose and #[ARTEMISININ BASED ANTIMALARIALS]# became available.	7	treats1	treats2	1
1287	256  If $HYPERKALEMIA$ occurs, immediately discontinue and treat as indicated with parenteral calcium chloride, #SODIUM BICARBONATE# and/or oral or parenteral glucose with a rapid acting insulin preparation.	7	treats1	treats2	1
1288	Section 17.14, Need for comprehensive Treatment Program in Pediatric Patients: $OLANZAPINE$ is indicated as an integral part of a total treatment program for pediatric patients with schizophrenia and #BIPOLAR DISORDER# that may include other measures (psychological, educational, social) for patients with the disorder.	8	treats2	treats1	2
1289	title=A controlled trial comparing vidarabine with $[ACYCLOVIR]$ in #[NEONATAL HERPES SIMPLEX VIRUS INFECTION]#	8	treats2	treats1	2
1290	b  Ventricular Arrhythmias (General)  Treatment of $VENTRICULAR ARRHYTHMIAS$ (e.g., sustained VT) that in the judgment of the clinician are life threatening, but the drug usually is not the #ANTIARRHYTHMIC# of first choice.	7	treats1	treats2	1
1291	Evidence:  In a randomized controlled trial, monthly intravenous c$YCLOPHOSPHAMIDE W$as more effective for treatment of #PROLIFERATIVE SLE NEPHRITIS T#han monthly intravenous glucocorticoid therapy; combination therapy may be superior ( 52.	8	treats2	treats1	2
1292	Hamann A, Matthaei S, Rosak C et al. A randomized clinical trial comparing breakfast, dinner, or bedtime administration of $INSULIN GLARGINE$ in patients with #TYPE 1 DIABETES#	8	treats2	treats1	2
1293	Indoprofen at the daily dose of 600 mg was comparable in efficacy with $900 MG OF IBUPROFEN$ in the relief of #PAIN RELATED TO OSTEOARTHROSIS#.	8	treats2	treats1	2
1294	$[MSM]$ for #[MELASMA]#   Megadoses of sulphur helps some sufferers.	8	treats2	treats1	2
1295	Nerve injury and reduced sensory input more often cause $NEUROPATHIC PAIN$ than cure it, and augmenting sensory input often lessens #NEURALGIA#	7	treats1	treats2	1
1296	The aim of the present study was to investigate how $DEXAMETHASONE$, a synthetic glucocorticoid, and norepinephrine, both of which are involved in #DEPRESSION#, interact to affect aspects of neuronal plasticity	8	treats2	treats1	2
1297	$AMOXICILLIN$ combined with clavulanic acid for the treatment of #SOFT TISSUE INFECTIONS# in children.	8	treats2	treats1	2
1298	Norrby SR, Rylander M, Sandberg T et al. Coordinated multicenter study of norfloxacin versus $TRIMETHOPRIM SULFAMETHOXAZOLE$ treatment of #SYMPTOMATIC URINARY TRACT INFECTIONS#	8	treats2	treats1	2
1299	Its main usefulness is the treatment of hyperkinetic movement disorders such as Huntington's disease and [$TOURETTE SYNDROME$], rather than for conditions such as [#SCHIZOPHRENIA#].	8	treats2	treats1	2
1300	Voriconazole has proven to be as effective as a regimen of $[IV AMPHOTERICIN B]$ followed by oral fluconazole in patients with #[CULTURE PROVEN CANDIDEMIA]#	8	treats2	treats1	2
1301	Treatment of [$HYPERPIGMENTATION$] may include hydroquinone, [#KOJIC ACID#], alpha hydroxy acids, azelaic acid, ascorbic acid, tretinoin , topical glucocorticoids, and licorice extract.	7	treats1	treats2	1
1302	Long term evaluation of paroxetine, $CLOMIPRAMINE$ and placebo in #PANIC DISORDER#	8	treats2	treats1	2
1303	as [$EYE DROPS$] , Crolom) for [#ALLERGIC CONJUNCTIVITIS#].	8	treats2	treats1	2
1304	1]  Nathan N, Borel T, Djibo A, Evans D, Djibo S, Corty JF, et al. Ceftriaxone as effective as $LONG ACTING CHLORAMPHENICOL$ in short course treatment of #MENINGOCOCCAL MENINGITIS# during epidemics: a randomised non inferiority study.	8	treats2	treats1	2
1305	$ACEBUTOLOL$ in the treatment of patients with #HYPERTENSION# and renal functional impairment.	8	treats2	treats1	2
1306	Participants were nine patients with $[MULTIPLE SCLEROSIS]$ not controlled with #[INTERFERON]#	7	treats1	treats2	1
1307	She is given a prescription for $ACETAMINOPHEN$ with codeine to take as needed for #PAIN# the week before surgery, and she is instructed to take her atenolol the morning of surgery with a sip of water.	8	treats2	treats1	2
1308	[$BERBERINE$] has been tested and used successfully in experimental and human [#DIABETES MELLITUS#].	8	treats2	treats1	2
1309	425   When fluconazole resistant  Candida  (e.g.,  C. glabrata ,  C. krusei ) are likely, $IV AMPHOTERICIN B$ or oral flucytosine is recommended for #SYMPTOMATIC CYSTITIS#, $IV AMPHOTERICIN B$ (with or without flucytosine) or oral flucytosine alone is recommended for pyelonephritis, and IV amphotericin B (with or without flucytosine) is recommended for fungus balls.	8	treats2	treats1	2
1310	Katlama C, De Wit S, O'Doherty E et al. Pyrimethamine $CLINDAMYCIN VS PYRIMETHAMINE$ sulfadiazine as acute and long term therapy for #TOXOPLASMIC ENCEPHALITIS# in patients with AIDS.	8	treats2	treats1	2
1311	Mortality following $VENTRICULAR ARRHYTHMIA SUPPRESSION$ by #ENCAINIDE# flecainide, and moricizine after myocardial infarction: the original design concept of the Cardiac Arrhythmia Suppression Trial (CAST.	7	treats1	treats2	1
1312	Barrett N, Ormiston S, Molyneux V$CLOZAPINE$: a new drug for #SCHIZOPHRENIA#	8	treats2	treats1	2
1313	Treatment of $HYPERTENSION$ in pregnancy with #METHYLDOPA#: a randomized double blind study.	7	treats1	treats2	1
1314	$[BOTOX INJECTIONS]$ are used for minor focal dystonia though not of use on for more advanced #[TARDIVE DYSKINESIA]#	8	treats2	treats1	2
1315	$FAMOTIDINE$ once a day in the therapy of acute, #BENIGN GASTRIC ULCER#: a world wide experience.	8	treats2	treats1	2
1316	Pronto ®  plus $LICE$ killing mousse shampoo kit (pyrethrins with #PIPERONYL BUTOXIDE# product information.	7	treats1	treats2	1
1317	Bergquist SO, Bernander S, Doahnsjo H et al$ERYTHROMYCIN$ in the treatment of #PERTUSSIS#: a study of bacteriologic and clinical effects.	8	treats2	treats1	2
1318	$CEFOTETAN$ in the treatment of serious #INTRA ABDOMINAL SEPSIS#: a controlled clinical trial.	8	treats2	treats1	2
1319	• When discontinuing medications other than $SODIUM OXYBATE$ for #CATAPLEXY# and other REM related symptoms, slowly taper dose over several weeks rather than stopping abruptly.	8	treats2	treats1	2
1320	The incidence of [$TYPE 2 DIABETES$] in an obese population over four years is decreased with [#ORLISTAT#] compared to placebo .	7	treats1	treats2	1
1321	Oral combination chemotherapy with Pep-C for [$MANTLE CELL LYMPHOMA$] : Daily prednisone, etoposide, procarbazine and [#CYCLOPHOSPHAMIDE#].	7	treats1	treats2	1
1322	2]  Ridgway EC, McCammon JA, Benotti J, Maloof F. Acute metabolic responses in $MYXEDEMA$ to large doses of #INTRAVENOUS L THYROXINE#	7	treats1	treats2	1
1323	Klinkenberg Knol EC, Festen HPM, Jansen JBMJ et al. Long term treatment with $OMEPRAZOLE$ for #REFRACTORY REFLUX ESOPHAGITIS#: efficacy and safety.	8	treats2	treats1	2
1324	Friedlander SF, Aly R, Krafchik B et al$TERBINAFINE$ in the treatment of #TRICHOPHYTON TINEA CAPITIS#: a randomized, double blind, parallel group, duration finding study.	8	treats2	treats1	2
1325	1994 10 28  Transvaginal intra amniotic injection of $METHOTREXATE$ in early #ECTOPIC PREGNANCY#	8	treats2	treats1	2
1326	To investigate the mechanism of coronary spasm, we compared the action of acetylcholine with that of $ERGONOVINE$ in 11 patients with #VASOSPASTIC ANGINA# and in 15 patients with chest pain (group 2	8	treats2	treats1	2
1327	If islet cell tolerance could be re induced, a major clinical hurdle to curing $DIABETES$ by #ISLET CELL NEOGENESIS# may be overcome.	8	treats2	treats1	2
1328	Kullavanijaya P, Reangchainam S, Ungpakorn R. Randomized single-blind study of efficacy and tolerability of $TERBINAFINE$ in the treatment of #TINEA CAPITIS#	8	treats2	treats1	2
